"year","sampid","length","sl.larv.adj"
1994,9440071,60,1.699073075
1994,9440073,16,1.255227494
1994,9440078,17,1.261139639
1994,9440078,30,1.351691819
1994,9440078,89,2.358118112
1994,9440091,116,3.520355593
1994,9440092,14,1.243801722
1994,9440092,37,1.412838006
1994,9440092,53,1.595532092
1994,9440101,32,1.368173862
1994,9440101,41,1.452440055
1994,9440101,53,1.595532092
1994,9440103,63,1.748787535
1994,9440105,31,1.359838485
1994,9440105,37,1.412838006
1994,9440106,77,2.031794996
1994,9440106,136,4.984452848
1994,9440107,15,1.249449198
1994,9440107,16,1.255227494
1994,9440107,17,1.261139639
1994,9440107,36,1.403491442
1994,9440108,60,1.699073075
1994,9440116,85,2.239242121
1994,9440130,69,1.859074184
1994,9440132,14,1.243801722
1994,9440132,97,2.631173998
1994,9440133,17,1.261139639
1994,9440133,17,1.261139639
1994,9440133,60,1.699073075
1994,9440133,83,2.183764956
1994,9440133,84,2.211185946
1994,9440136,16,1.255227494
1994,9440136,18,1.267188734
1994,9440136,19,1.273377952
1994,9440137,81,2.130771338
1994,9440137,96,2.59424457
1994,9440171,46,1.507326753
1994,9440171,50,1.555992764
1994,9440175,78,2.05569572
1994,9440178,49,1.543405207
1994,9440178,49,1.543405207
1994,9440178,89,2.358118112
1994,9440184,17,1.261139639
1994,9440198,29,1.343729592
1994,9440201,33,1.376702322
1994,9440201,50,1.555992764
1994,9440202,42,1.462920475
1994,9440208,24,1.306542154
1994,9440213,152,6.747701294
1994,9440215,43,1.473643666
1994,9440216,52,1.582049374
1994,9440217,17,1.261139639
1994,9440227,26,1.320908257
1994,9440227,53,1.595532092
1994,9440227,64,1.766132613
1994,9440229,136,4.984452848
1994,9440233,83,2.183764956
1994,9440242,87,2.297319224
1994,9440245,63,1.748787535
1994,9440245,69,1.859074184
1994,9440245,81,2.130771338
1994,9440245,82,2.156964772
1994,9440250,68,1.839624929
1994,9440250,88,2.327370609
1994,9440250,96,2.59424457
1994,9440251,109,3.14706115
1994,9440251,119,3.699590244
1994,9440252,56,1.637883254
1994,9440252,63,1.748787535
1994,9440252,103,2.871424677
1994,9440252,133,4.719911955
1994,9440255,104,2.914774766
1994,9440258,32,1.368173862
1994,9440261,65,1.783879476
1994,9440262,134,4.806080807
1994,9440262,138,5.171184299
1994,9440262,151,6.617574572
1994,9440268,37,1.412838006
1994,9440268,54,1.609327128
1994,9440268,95,2.558151215
1994,9440268,97,2.631173998
1994,9440270,48,1.53110263
1994,9440270,50,1.555992764
1994,9440270,53,1.595532092
1994,9440270,89,2.358118112
1994,9440270,106,3.004510718
1994,9440270,108,3.098452147
1994,9440270,114,3.407526808
1994,9440270,116,3.520355593
1994,9440270,120,3.762124141
1994,9440270,141,5.467817347
1994,9440270,146,6.009820069
1994,9440275,48,1.53110263
1994,9440275,106,3.004510718
1994,9440276,117,3.57873766
1994,9440281,75,1.985604619
1994,9440281,76,2.008435379
1994,9440294,68,1.839624929
1994,9440299,42,1.462920475
1994,9440299,49,1.543405207
1994,9440299,89,2.358118112
1994,9440299,99,2.707618996
1994,9440299,111,3.247683207
1994,9440302,37,1.412838006
1994,9440302,64,1.766132613
1994,9440302,65,1.783879476
1994,9440306,30,1.351691819
1994,9440306,130,4.472934799
1994,9440307,105,2.959129026
1994,9440307,139,5.267806521
1994,9440311,114,3.407526808
1994,9440321,21,1.286189815
1994,9440323,85,2.239242121
1994,9440329,117,3.57873766
1994,9440333,57,1.652659321
1994,9440333,57,1.652659321
1994,9440333,70,1.878973966
1994,9440334,55,1.623441714
1994,9440334,62,1.731835147
1994,9440334,110,3.196796142
1994,9440334,116,3.520355593
1994,9440346,15,1.249449198
1994,9440346,17,1.261139639
1994,9440346,20,1.279710539
1994,9440346,21,1.286189815
1994,9440346,25,1.313642963
1994,9440347,48,1.53110263
1994,9440356,96,2.59424457
1994,9440394,29,1.343729592
1994,9440401,44,1.484615251
1994,9440433,56,1.637883254
1994,9440435,19,1.273377952
1994,9440435,23,1.299602105
1994,9440435,28,1.335947628
1994,9440455,21,1.286189815
1994,9440455,24,1.306542154
1994,9440455,24,1.306542154
1994,9440455,25,1.313642963
1994,9440455,26,1.320908257
1994,9440455,29,1.343729592
1994,9440455,38,1.422401076
1994,9440455,41,1.452440055
1994,9440455,62,1.731835147
1994,9440455,68,1.839624929
1994,9440484,55,1.623441714
1994,9440500,45,1.495840984
1994,9440500,46,1.507326753
1994,9440500,46,1.507326753
1994,9440500,47,1.51907858
1994,9440500,62,1.731835147
1994,9440500,64,1.766132613
1994,9440503,38,1.422401076
1994,9440504,76,2.008435379
1994,9440505,70,1.878973966
1994,9440511,102,2.829056024
1994,9440512,34,1.385428337
1994,9440512,37,1.412838006
1994,9440512,41,1.452440055
1994,9440512,45,1.495840984
1994,9440512,72,1.920167095
1994,9440512,87,2.297319224
1994,9440512,95,2.558151215
1994,9440513,47,1.51907858
1994,9440514,43,1.473643666
1994,9440524,44,1.484615251
1994,9440524,50,1.555992764
1994,9440525,36,1.403491442
1994,9440525,62,1.731835147
1994,9440525,84,2.211185946
1994,9440526,43,1.473643666
1994,9440526,46,1.507326753
1994,9440526,49,1.543405207
1994,9440526,80,2.105170918
1994,9440532,23,1.299602105
1994,9440580,49,1.543405207
1994,9440618,125,4.097204715
1994,9440663,77,2.031794996
1994,9440663,113,3.353020919
1994,9440663,136,4.984452848
1994,9440686,69,1.859074184
1994,9440689,83,2.183764956
1994,9440701,125,4.097204715
1994,9440714,105,2.959129026
1994,9440733,25,1.313642963
1994,9440790,92,2.454700445
1994,9440804,151,6.617574572
1994,9440828,56,1.637883254
1994,9440958,57,1.652659321
1994,9440958,77,2.031794996
1994,9441011,54,1.609327128
1994,9441011,106,3.004510718
1994,9441012,26,1.320908257
1994,9441012,39,1.432185666
1994,9441012,42,1.462920475
1994,9441012,59,1.683246211
1994,9441012,63,1.748787535
1994,9441012,64,1.766132613
1994,9441012,75,1.985604619
1994,9441012,75,1.985604619
1994,9441037,25,1.313642963
1994,9441055,92,2.454700445
1994,9441060,30,1.351691819
1994,9441060,31,1.359838485
1994,9441060,50,1.555992764
1994,9441060,78,2.05569572
1994,9441061,75,1.985604619
1994,9441061,84,2.211185946
1994,9441062,74,1.963290742
1994,9441068,57,1.652659321
1994,9441068,59,1.683246211
1994,9441068,75,1.985604619
1994,9441068,86,2.267948196
1994,9441069,53,1.595532092
1994,9441082,48,1.53110263
1994,9441083,36,1.403491442
1994,9441084,39,1.432185666
1994,9441087,40,1.442196909
1994,9441088,41,1.452440055
1994,9441088,53,1.595532092
1994,9441089,26,1.320908257
1994,9441093,45,1.495840984
1994,9441093,45,1.495840984
1994,9441093,50,1.555992764
1994,9441093,55,1.623441714
1994,9441093,78,2.05569572
1994,9441093,86,2.267948196
1994,9441096,77,2.031794996
1994,9441101,59,1.683246211
1994,9441102,52,1.582049374
1994,9441102,54,1.609327128
1994,9441102,55,1.623441714
1994,9441102,58,1.667777663
1994,9441102,63,1.748787535
1994,9441102,90,2.389577856
1994,9449008,86,2.267948196
1995,9510045,58,1.667777663
1995,9510045,79,2.080150086
1995,9510045,102,2.829056024
1995,9510045,105,2.959129026
1995,9510045,105,2.959129026
1995,9510045,118,3.638472101
1995,9510066,38,1.422401076
1995,9510120,30,1.351691819
1995,9510196,21,1.286189815
1995,9510196,32,1.368173862
1995,9510196,35,1.394356483
1995,9510228,152,6.747701294
1995,9510228,157,7.444970119
1995,9510229,35,1.394356483
1995,9510229,43,1.473643666
1995,9510229,100,2.747174654
1995,9510232,43,1.473643666
1995,9510232,100,2.747174654
1995,9510233,46,1.507326753
1995,9510233,121,3.826106587
1995,9510235,127,4.242355267
1995,9510235,142,5.571310842
1995,9510250,36,1.403491442
1995,9510250,112,3.299749031
1995,9510250,116,3.520355593
1995,9510254,26,1.320908257
1995,9510254,29,1.343729592
1995,9510254,63,1.748787535
1995,9510254,106,3.004510718
1995,9510287,23,1.299602105
1995,9510299,37,1.412838006
1995,9510299,70,1.878973966
1995,9510301,74,1.963290742
1995,9510354,54,1.609327128
1995,9510385,24,1.306542154
1995,9510402,17,1.261139639
1995,9510437,21,1.286189815
1995,9510438,30,1.351691819
1995,9510446,118,3.638472101
1995,9510509,16,1.255227494
1995,9510509,101,2.787646589
1995,9510552,19,1.273377952
1995,9510554,42,1.462920475
1995,9510567,50,1.555992764
1995,9510604,36,1.403491442
1995,9510651,0,1.176930195
1995,9510651,0,1.176930195
1995,9510651,54,1.609327128
1995,9510651,54,1.609327128
1995,9510651,56,1.637883254
1995,9510651,60,1.699073075
1995,9510651,70,1.878973966
1995,9510651,77,2.031794996
1995,9510651,99,2.707618996
1995,9510651,110,3.196796142
1995,9510651,134,4.806080807
1995,9510651,140,5.366666922
1995,9510688,35,1.394356483
1995,9510694,18,1.267188734
1995,9510696,66,1.802037431
1995,9510736,32,1.368173862
1995,9510741,17,1.261139639
1995,9510741,33,1.376702322
1995,9510741,34,1.385428337
1995,9510790,114,3.407526808
1995,9510799,114,3.407526808
1995,9510859,25,1.313642963
1995,9510895,30,1.351691819
1995,9510934,74,1.963290742
1995,9510940,38,1.422401076
1995,9510993,61,1.715266556
1995,9510993,63,1.748787535
1995,9510993,64,1.766132613
1995,9510993,75,1.985604619
1995,9511018,21,1.286189815
1995,9511018,40,1.442196909
1995,9511051,76,2.008435379
1995,9511182,34,1.385428337
1995,9511199,53,1.595532092
1995,9511220,45,1.495840984
1995,9511269,47,1.51907858
1995,9511348,68,1.839624929
1995,9511574,49,1.543405207
1995,9511600,90,2.389577856
1995,9511608,83,2.183764956
1995,9511692,110,3.196796142
1995,9511711,50,1.555992764
1995,9511811,67,1.820616001
1995,9511836,55,1.623441714
1995,9511852,61,1.715266556
1995,9520004,36,1.403491442
1995,9520004,37,1.412838006
1995,9520004,57,1.652659321
1995,9520004,74,1.963290742
1995,9520004,112,3.299749031
1995,9520004,122,3.891571136
1995,9520052,0,1.176930195
1995,9520052,20,1.279710539
1995,9520077,36,1.403491442
1995,9520101,99,2.707618996
1995,9520114,29,1.343729592
1995,9520128,50,1.555992764
1995,9520128,103,2.871424677
1995,9520167,32,1.368173862
1995,9520185,24,1.306542154
1995,9520185,24,1.306542154
1995,9520185,32,1.368173862
1995,9520185,58,1.667777663
1995,9520185,60,1.699073075
1995,9520185,61,1.715266556
1995,9520185,62,1.731835147
1995,9520185,67,1.820616001
1995,9520185,76,2.008435379
1995,9520185,84,2.211185946
1995,9520201,35,1.394356483
1995,9520221,144,5.785545402
1995,9520264,36,1.403491442
1995,9520290,122,3.891571136
1995,9520331,137,5.076749583
1995,9520339,93,2.488397444
1995,9520374,38,1.422401076
1995,9520387,104,2.914774766
1995,9520392,20,1.279710539
1995,9520392,26,1.320908257
1995,9520395,0,1.176930195
1995,9520395,0,1.176930195
1995,9520395,47,1.51907858
1995,9520395,66,1.802037431
1995,9520395,66,1.802037431
1995,9520395,68,1.839624929
1995,9520395,73,1.941482047
1995,9520395,80,2.105170918
1995,9520395,89,2.358118112
1995,9520395,107,3.050943641
1995,9520399,19,1.273377952
1995,9520451,32,1.368173862
1995,9520458,73,1.941482047
1995,9520458,121,3.826106587
1995,9520535,144,5.785545402
1995,9520550,41,1.452440055
1995,9520570,94,2.522875007
1995,9520600,124,4.027084666
1995,9520690,58,1.667777663
1995,9520690,73,1.941482047
1995,9520717,77,2.031794996
1995,9520721,30,1.351691819
1995,9520723,91,2.42176634
1995,9520782,40,1.442196909
1995,9520782,53,1.595532092
1995,9520785,34,1.385428337
1995,9520806,61,1.715266556
1995,9520806,71,1.89933471
1995,9520806,71,1.89933471
1995,9520806,77,2.031794996
1995,9520806,82,2.156964772
1995,9520806,93,2.488397444
1995,9520806,117,3.57873766
1995,9520813,46,1.507326753
1995,9520813,58,1.667777663
1995,9520813,74,1.963290742
1995,9520833,30,1.351691819
1995,9520833,135,4.894245692
1995,9520850,52,1.582049374
1995,9520867,64,1.766132613
1995,9520876,60,1.699073075
1995,9520876,71,1.89933471
1995,9520876,73,1.941482047
1995,9520876,81,2.130771338
1995,9520904,30,1.351691819
1995,9520907,27,1.328341846
1995,9520907,53,1.595532092
1995,9520908,101,2.787646589
1995,9520909,31,1.359838485
1995,9520944,69,1.859074184
1995,9520944,81,2.130771338
1995,9520956,37,1.412838006
1995,9520956,75,1.985604619
1995,9520956,78,2.05569572
1995,9520956,83,2.183764956
1995,9520956,85,2.239242121
1995,9520956,87,2.297319224
1995,9520956,94,2.522875007
1995,9520956,97,2.631173998
1995,9520956,101,2.787646589
1995,9520956,109,3.14706115
1995,9520956,114,3.407526808
1995,9520956,122,3.891571136
1995,9520956,125,4.097204715
1995,9520956,129,4.394308302
1995,9520961,51,1.568871901
1995,9520961,64,1.766132613
1995,9521012,45,1.495840984
1995,9521015,34,1.385428337
1995,9521017,32,1.368173862
1995,9521021,28,1.335947628
1995,9521066,32,1.368173862
1995,9521104,90,2.389577856
1995,9521108,32,1.368173862
1995,9521108,33,1.376702322
1995,9521108,55,1.623441714
1995,9521177,44,1.484615251
1995,9521178,37,1.412838006
1995,9521205,55,1.623441714
1995,9521205,67,1.820616001
1995,9521205,78,2.05569572
1995,9521209,114,3.407526808
1995,9530015,30,1.351691819
1995,9530016,71,1.89933471
1995,9530019,31,1.359838485
1995,9530019,36,1.403491442
1995,9530019,38,1.422401076
1995,9530019,49,1.543405207
1995,9530019,63,1.748787535
1995,9530019,65,1.783879476
1995,9530117,26,1.320908257
1995,9530124,66,1.802037431
1995,9530183,54,1.609327128
1995,9530183,74,1.963290742
1995,9530186,33,1.376702322
1995,9530186,55,1.623441714
1995,9530259,35,1.394356483
1995,9530259,42,1.462920475
1995,9530274,43,1.473643666
1995,9530290,39,1.432185666
1995,9530294,19,1.273377952
1995,9530304,46,1.507326753
1995,9530309,54,1.609327128
1995,9530309,66,1.802037431
1995,9530337,40,1.442196909
1995,9530337,60,1.699073075
1995,9530691,46,1.507326753
1995,9530691,85,2.239242121
1995,9530691,87,2.297319224
1995,9530691,108,3.098452147
1995,9530691,111,3.247683207
1995,9530691,117,3.57873766
1995,9530691,131,4.553382618
1995,9530691,132,4.635693948
1995,9530691,139,5.267806521
1995,9530691,148,6.244605371
1995,9540006,32,1.368173862
1995,9540015,51,1.568871901
1995,9540019,43,1.473643666
1995,9540046,29,1.343729592
1995,9540068,51,1.568871901
1995,9540068,102,2.829056024
1995,9540068,120,3.762124141
1995,9540069,127,4.242355267
1995,9540089,110,3.196796142
1995,9540116,70,1.878973966
1995,9540116,96,2.59424457
1995,9540125,56,1.637883254
1995,9540125,110,3.196796142
1995,9540126,37,1.412838006
1995,9540126,57,1.652659321
1995,9540138,69,1.859074184
1995,9540138,83,2.183764956
1995,9540138,106,3.004510718
1995,9540161,89,2.358118112
1995,9540168,81,2.130771338
1995,9540169,69,1.859074184
1995,9540174,62,1.731835147
1995,9540174,130,4.472934799
1995,9540179,36,1.403491442
1995,9540182,36,1.403491442
1995,9540182,37,1.412838006
1995,9540182,37,1.412838006
1995,9540182,38,1.422401076
1995,9540182,45,1.495840984
1995,9540182,57,1.652659321
1995,9540182,65,1.783879476
1995,9540335,20,1.279710539
1995,9540391,35,1.394356483
1995,9540392,37,1.412838006
1995,9540492,23,1.299602105
1995,9540492,31,1.359838485
1995,9540492,46,1.507326753
1995,9540492,65,1.783879476
1995,9540492,77,2.031794996
1995,9540492,82,2.156964772
1995,9540499,54,1.609327128
1995,9540499,79,2.080150086
1995,9540519,40,1.442196909
1995,9540646,80,2.105170918
1995,9540652,56,1.637883254
1995,9540659,45,1.495840984
1995,9540659,50,1.555992764
1995,9540662,49,1.543405207
1995,9540666,41,1.452440055
1995,9540666,55,1.623441714
1995,9540666,90,2.389577856
1995,9540670,57,1.652659321
1995,9540670,65,1.783879476
1995,9540670,67,1.820616001
1995,9540679,35,1.394356483
1995,9540679,36,1.403491442
1995,9540681,74,1.963290742
1995,9540685,35,1.394356483
1995,9540685,55,1.623441714
1995,9540685,71,1.89933471
1995,9540705,48,1.53110263
1995,9540713,91,2.42176634
1995,9560012,0,1.176930195
1995,9560012,0,1.176930195
1996,9610105,126,4.168949041
1996,9610198,59,1.683246211
1996,9610315,111,3.247683207
1996,9621140,89,2.358118112
1996,9621195,54,1.609327128
1996,9621195,55,1.623441714
1996,9621302,73,1.941482047
1996,9621551,66,1.802037431
1996,9631278,43,1.473643666
1996,9631283,68,1.839624929
1996,9631388,94,2.522875007
1996,9631401,25,1.313642963
1996,9631442,28,1.335947628
1996,9631477,98,2.668958869
1996,9631518,39,1.432185666
1996,9631544,55,1.623441714
1996,9631603,25,1.313642963
1996,9631603,55,1.623441714
1996,9631751,26,1.320908257
1996,9631751,45,1.495840984
1996,9631751,48,1.53110263
1996,9631751,57,1.652659321
1996,9631751,66,1.802037431
1996,9631751,67,1.820616001
1996,9631752,59,1.683246211
1999,9920002,76,2.008435
1999,9920003,19,1.273378
1999,9920003,24,1.306542
1999,9920003,26,1.320908
1999,9920003,27,1.328342
1999,9920003,31,1.359838
1999,9920009,25,1.313643
1999,9920009,117,3.578738
1999,9920009,120,3.762124
1999,9920016,41,1.45244
1999,9920016,63,1.748788
1999,9920017,30,1.351692
1999,9920037,20,1.279711
1999,9920037,20,1.279711
1999,9920037,22,1.292819
1999,9920037,22,1.292819
1999,9920037,22,1.292819
1999,9920037,22,1.292819
1999,9920037,23,1.299602
1999,9920037,24,1.306542
1999,9920037,24,1.306542
1999,9920037,24,1.306542
1999,9920037,24,1.306542
1999,9920037,24,1.306542
1999,9920037,25,1.313643
1999,9920037,25,1.313643
1999,9920037,25,1.313643
1999,9920037,26,1.320908
1999,9920037,26,1.320908
1999,9920037,26,1.320908
1999,9920037,27,1.328342
1999,9920037,27,1.328342
1999,9920037,27,1.328342
1999,9920037,27,1.328342
1999,9920037,28,1.335948
1999,9920037,28,1.335948
1999,9920037,29,1.34373
1999,9920037,29,1.34373
1999,9920037,29,1.34373
1999,9920037,30,1.351692
1999,9920037,30,1.351692
1999,9920037,30,1.351692
1999,9920037,32,1.368174
1999,9920037,33,1.376702
1999,9920037,33,1.376702
1999,9920053,90,2.389578
1999,9920072,154,7.017067
1999,9920079,91,2.421766
1999,9920101,48,1.531103
1999,9920101,50,1.555993
1999,9920101,87,2.297319
1999,9920110,148,6.244606
1999,9920111,45,1.495841
1999,9920113,20,1.279711
1999,9920113,24,1.306542
1999,9920113,26,1.320908
1999,9920113,27,1.328342
1999,9920113,29,1.34373
1999,9920113,33,1.376702
1999,9920113,47,1.519079
1999,9920116,25,1.313643
1999,9920117,22,1.292819
1999,9920117,28,1.335948
1999,9920117,34,1.385428
1999,9920146,22,1.292819
1999,9920153,25,1.313643
1999,9920153,27,1.328342
1999,9920153,35,1.394356
1999,9920155,45,1.495841
1999,9920156,32,1.368174
1999,9920183,140,5.366667
1999,9920204,101,2.787647
1999,9920205,52,1.582049
1999,9920207,65,1.78388
1999,9920209,30,1.351692
1999,9920209,64,1.766133
1999,9920213,25,1.313643
1999,9920216,21,1.28619
1999,9920216,40,1.442197
1999,9920222,131,4.553382
1999,9920316,38,1.422401
1999,9920316,38,1.422401
1999,9920316,47,1.519079
1999,9920316,64,1.766133
1999,9920316,109,3.147061
1999,9920325,30,1.351692
1999,9920325,35,1.394356
1999,9920325,40,1.442197
1999,9920325,43,1.473644
1999,9920325,45,1.495841
1999,9920325,46,1.507327
1999,9920325,50,1.555993
1999,9920325,75,1.985605
1999,9920333,81,2.130771
1999,9920348,27,1.328342
1999,9920348,34,1.385428
1999,9920349,20,1.279711
1999,9920349,21,1.28619
1999,9920349,22,1.292819
1999,9920350,29,1.34373
1999,9920352,18,1.267189
1999,9920352,37,1.412838
1999,9920353,26,1.320908
1999,9920359,98,2.668959
1999,9922002,36,1.403491
1999,9922006,119,3.69959
1999,9922008,30,1.351692
1999,9922016,28,1.335948
1999,9922019,39,1.432186
1999,9922057,33,1.376702
1999,9922057,34,1.385428
1999,9922057,35,1.394356
1999,9922057,39,1.432186
1999,9922057,82,2.156965
1999,9922057,87,2.297319
1999,9922057,113,3.353021
1999,9922064,38,1.422401
1999,9922088,36,1.403491
1999,9922164,35,1.394356
1999,9922164,37,1.412838
1999,9922164,40,1.442197
1999,9922167,50,1.555993
1999,9922167,57,1.652659
1999,9922167,67,1.820616
1999,9922167,95,2.558151
1999,9922168,124,4.027085
1999,9922169,26,1.320908
1999,9922169,37,1.412838
1999,9922169,41,1.45244
1999,9922169,47,1.519079
1999,9922169,47,1.519079
1999,9922169,48,1.531103
1999,9922169,50,1.555993
1999,9922169,50,1.555993
1999,9922169,51,1.568872
